benchmark,status-ikos,cputime (s)-ikos,walltime (s)-ikos,memory (MB)-ikos,status-mikos,cputime (s)-mikos,walltime (s)-mikos,memory (MB)-mikos,memreduction,speedup
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--video--udlfb.ko-main.cil.out.i,OK,6.51609841,6.5678508760000005,418.430976,OK,4.785491095,4.839899182,37.236736,0.08899134656999999,1.35702225
SVC/ldv-consumption/32_7a_newdeg_true-unreach-call_linux-3.8-rc1-drivers--media--usb--dvb-usb-v2--dvb-usb-mxl111sf.ko-main.cil.out.i,OK,57.35367196,57.70804868,3413.5531520000004,OK,37.094435299999994,37.17611617,84.721664,0.02481920164,1.55228826
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--media--usb--em28xx--em28xx.ko-ldv_main0_true-unreach-call.cil.out.i,OK,36.48507135,36.595853600000005,1168.6707199999998,OK,29.58821134,29.62797038,99.47136,0.08511495864,1.235179228
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--media--usb--sn9c102--sn9c102.ko-ldv_main0_true-unreach-call.cil.out.i,OK,5.366278249,5.427897157,276.32025600000003,OK,4.704560967,4.940026255,57.802752000000005,0.20918753059999998,1.098758767
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--mtd--ubi--ubi.ko-ldv_main4_true-unreach-call.cil.out.i,OK,96.14236054,96.19214902,980.2383359999999,OK,97.70211658,97.76803262,144.027648,0.1469312541,0.9838814021
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--net--ethernet--qlogic--qlge--qlge.ko-ldv_main0_true-unreach-call.cil.out.i,OK,11.61115064,11.75612934,486.90790400000003,OK,9.461358636,9.508820687,69.087232,0.141889732,1.236339366
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--scsi--mpt3sas--mpt3sas.ko-ldv_main4_false-unreach-call.cil.out.i,OK,104.2243368,104.60411440000001,485.531648,OK,94.30483744,94.35193969,151.461888,0.3119505981,1.1086588659999999
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--usb--core--usbcore.ko-ldv_main13_true-unreach-call.cil.out.i,OK,55.38520048,55.47990349,350.232576,OK,44.18011406,44.24798168,106.02496000000001,0.302727294,1.253840319
SVC/ldv-consumption/linux-3.8-rc1-32_7a-drivers--usb--serial--usbserial.ko-ldv_main0_true-unreach-call.cil.out.i,OK,8.898915366,8.963935553999999,756.166656,OK,5.994272828,6.036090845,55.27551999999999,0.07309965278,1.485056435
SVC/ldv-linux-3.0/module_get_put-drivers-block-drbd-drbd.ko_false-unreach-call.cil.out.i,OK,125.3899551,125.44785549999999,303.702016,OK,118.5079884,118.579967,137.752576,0.4535780757,1.05791778
SVC/ldv-linux-3.0/module_get_put-drivers-block-paride-pt.ko_true-unreach-call.cil.out.i,OK,18.99220152,19.03596682,1238.114304,OK,13.13623071,13.17997468,29.966336,0.02420320636,1.444309817
SVC/ldv-linux-3.0/module_get_put-drivers-gpu-drm-i915-i915.ko_true-unreach-call.cil.out.i,OK,295.68361989999994,295.71619350000003,473.92768,OK,238.2970676,238.3880139,212.56601600000002,0.448519943,1.240482643
SVC/ldv-linux-3.0/module_get_put-drivers-hwmon-it87.ko_true-unreach-call.cil.out.i,OK,6.71270333,6.7439413560000006,493.764608,OK,4.5328497,4.579838465,44.011520000000004,0.08913461857999999,1.472528214
SVC/ldv-linux-3.0/module_get_put-drivers-isdn-gigaset-gigaset.ko_false-unreach-call.cil.out.i,OK,12.74515131,12.81999361,480.415744,OK,10.57615173,10.64795985,93.10208,0.1937948145,1.203985908
SVC/ldv-linux-3.0/module_get_put-drivers-isdn-mISDN-mISDN_core.ko_false-unreach-call.cil.out.i,OK,6.071476584,6.1118176470000005,226.209792,OK,5.106870306999999,5.147921617,65.355776,0.2889166531,1.187239842
SVC/ldv-linux-3.0/module_get_put-drivers-usb-core-usbcore.ko_false-unreach-call.cil.out.i,OK,39.5154157,39.63595899,169.107456,OK,38.49882844,38.55983019,87.515136,0.5175119895,1.027908028
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-08_1a-drivers--staging--comedi--comedi.ko-entry_point_true-unreach-call.cil.out.i,OK,368.065392,368.11195180000004,7566.3114239999995,OK,275.6895931,275.73662189999993,131.674112,0.01740268205,1.335012916
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--input--misc--ims-pcu.ko-entry_point_false-unreach-call.cil.out.i,OK,31.4643148,31.555921100000003,2083.647488,OK,23.43182147,23.47204392,90.800128,0.04357749021000001,1.344404484
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--input--touchscreen--usbtouchscreen.ko-entry_point_false-unreach-call.cil.out.i,OK,9.388761806,9.451910835,589.307904,OK,7.675633225,7.712537118999999,38.776832,0.06580063111000001,1.22552549
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--isdn--gigaset--bas_gigaset.ko-entry_point_false-unreach-call.cil.out.i,OK,168.3954327,168.49591919999997,15364.644859999999,OK,115.94692659999998,116.0159906,190.394368,0.012391719409999998,1.452350821
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--isdn--gigaset--usb_gigaset.ko-entry_point_false-unreach-call.cil.out.i,OK,5.046912838,5.16394527,642.1217280000001,OK,3.729204217,3.8199197110000003,43.515904,0.06776893244,1.3518465469999998
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--isdn--hisax--hisax_st5481.ko-entry_point_false-unreach-call.cil.out.i,OK,19.22969858,19.29180123,935.682048,OK,15.59638127,15.67208347,44.232704,0.04727322074,1.230965957
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--rc--imon.ko-entry_point_false-unreach-call.cil.out.i,OK,50.31672289,50.37183711,2992.3819519999997,OK,36.59563976,36.643998700000004,99.09043199999999,0.033114232599999995,1.374627194
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--dvb-usb--dvb-usb-dib0700.ko-entry_point_false-unreach-call.cil.out.i,OK,143.23474009999998,143.30788950000002,2436.28032,OK,113.447103,113.515808,133.709824,0.054882774739999994,1.262448746
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--gspca--gspca_main.ko-entry_point_false-unreach-call.cil.out.i,OK,74.38875416,74.51599656,2351.9272960000003,OK,53.90490057,53.95196031,69.3248,0.02947574107,1.38115457
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--s2255--s2255drv.ko-entry_point_false-unreach-call.cil.out.i,OK,55.66722889,55.73578547,4098.2528,OK,41.56528693,41.59999494,123.265024,0.030077457400000004,1.339802699
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--stk1160--stk1160.ko-entry_point_false-unreach-call.cil.out.i,OK,92.44647698,92.52792166,1887.289344,OK,69.03292432,69.06804216,55.758848,0.02954440885,1.339663305
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--stkwebcam--stkwebcam.ko-entry_point_false-unreach-call.cil.out.i,OK,140.42445519999998,140.4679487,3773.39904,OK,103.28674000000001,103.3280523,60.98944,0.0161629977,1.3594367219999999
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--tlg2300--poseidon.ko-entry_point_false-unreach-call.cil.out.i,OK,581.1547202,581.2148447000001,2989.248512,OK,489.43062069999996,489.50389529999995,84.89779200000001,0.028401048510000002,1.187354892
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--media--usb--ttusb-dec--ttusb_dec.ko-entry_point_false-unreach-call.cil.out.i,OK,23.93490239,24.04804322,815.128576,OK,18.51694477,18.60405026,46.075904,0.05652593389,1.292624073
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--arcnet--com90xx.ko-entry_point_true-unreach-call.cil.out.i,OK,22.80042236,22.83990994,234.93836800000003,OK,16.99588806,17.05582142,31.834112,0.13549984310000002,1.339126939
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--can--usb--ems_usb.ko-entry_point_false-unreach-call.cil.out.i,OK,5.13265143,5.170697647,273.321984,OK,4.032991657,4.136011819,32.817152,0.1200677367,1.2501651040000001
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--usb--cdc_mbim.ko-entry_point_true-unreach-call.cil.out.i,OK,23.76840299,23.81209447,241.246208,OK,16.66022982,16.70017174,31.997952,0.1326360827,1.425859258
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--usb--smsc95xx.ko-entry_point_false-unreach-call.cil.out.i,OK,547.5138466,547.6078967,10208.10035,OK,439.9009603,440.04390599999994,110.419968,0.0108168968,1.2444392229999999
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--wireless--libertas--usb8xxx.ko-entry_point_false-unreach-call.cil.out.i,OK,17.09787616,17.23601012,1252.175872,OK,13.88622843,13.96001378,50.33984,0.04020189266,1.234669993
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--wireless--mwifiex--mwifiex_usb.ko-entry_point_false-unreach-call.cil.out.i,OK,11.04375039,11.12384527,894.8695039999999,OK,8.641813304,8.711523582,55.791616000000005,0.06234609153,1.276911572
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--net--wireless--p54--p54usb.ko-entry_point_false-unreach-call.cil.out.i,OK,6.819237826,6.863877861000001,299.286528,OK,4.700019945,4.743995674,35.61472,0.1189987409,1.446855843
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--staging--gdm72xx--gdmwm.ko-entry_point_false-unreach-call.cil.out.i,OK,95.62677082,95.67816518,2370.510848,OK,75.77586024,75.84397738,56.459264000000005,0.02381734049,1.261513023
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--staging--media--lirc--lirc_imon.ko-entry_point_false-unreach-call.cil.out.i,OK,9.754933446,9.791935738,589.246464,OK,7.521139637999999,7.595993997000001,49.467392,0.08395025685,1.289092085
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--staging--media--lirc--lirc_sasem.ko-entry_point_false-unreach-call.cil.out.i,OK,19.50536926,19.55199023,641.478656,OK,14.02533299,14.07613488,35.495936,0.05533455504,1.389016971
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--usb--class--cdc-acm.ko-entry_point_false-unreach-call.cil.out.i,OK,72.57733093,72.59981035,3934.441472,OK,59.25202537,59.303981799999995,91.21791999999999,0.02318446485,1.224197906
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--usb--serial--usbserial.ko-entry_point_false-unreach-call.cil.out.i,OK,309.91145339999997,309.9518147,4576.755712,OK,239.173333,239.23182709999998,113.7664,0.02485743333,1.295612789
SVC/ldv-linux-3.12-rc1/linux-3.12-rc1.tar.xz-144_2a-drivers--usb--wusbcore--wusb-cbaf.ko-entry_point_false-unreach-call.cil.out.i,OK,18.52656135,18.5638049,314.834944,OK,14.11104373,14.15199574,30.109696000000003,0.09563644879000001,1.311744665
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-common-saa7146-saa7146_vv_true-unreach-call.cil.i,OK,1001.0000960000001,1001.043999,21192.67123,OK,808.568955,808.6640706000001,216.45312,0.01021358363,1.237898449
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-pci-cx88-cx8800_true-unreach-call.cil.i,OK,251.38185319999997,251.42365299999997,5971.726336,OK,197.6389956,197.69589340000002,102.764544,0.0172085153,1.27176973
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-gspca-stv06xx-gspca_stv06xx_true-unreach-call.cil.i,OK,366.2115485,366.2880322,7868.596224,OK,295.0296207,295.0919078,83.16928,0.010569773519999999,1.241267627
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-usbvision-usbvision_true-unreach-call.cil.i,OK,787.3185016,787.3317562999999,18525.02016,OK,554.7011425,554.7480251000001,379.912192,0.02050805822,1.419260134
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-3com-typhoon_true-unreach-call.cil.i,OK,356.1252248,356.175885,5916.299264,OK,275.7209912,275.7679603,95.49414399999999,0.01614085761,1.291578197
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-alteon-acenic_true-unreach-call.cil.i,OK,10.67907374,10.723829400000001,483.98335999999995,OK,8.039768658,8.123980305,51.462144,0.10633039949999999,1.32002159
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-amd-amd8111e_true-unreach-call.cil.i,OK,181.482174,181.5265813,2586.390528,OK,142.08742030000002,142.1240156,48.668671999999994,0.01881721707,1.277240729
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-atheros-atl1c-atl1c_true-unreach-call.cil.i,OK,331.4276549,331.471928,4764.368896,OK,268.966182,269.0719702,75.112448,0.015765455959999997,1.231908057
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-atheros-atl1e-atl1e_true-unreach-call.cil.i,OK,277.11681160000006,277.16785519999996,3800.4408320000002,OK,205.8203949,205.868071,82.034688,0.021585571680000002,1.3463372630000001
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-dec-tulip-de4x5_true-unreach-call.cil.i,OK,1409.603542,1409.684013,7995.0192640000005,OK,1231.387264,1231.447932,88.510464,0.011070700530000002,1.144737001
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-dec-tulip-tulip_true-unreach-call.cil.i,OK,2411.083948,2411.171809,26859.372539999997,OK,1750.5256960000002,1750.600107,229.285888,0.008536531806,1.377340147
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-dec-tulip-winbond-840_true-unreach-call.cil.i,OK,34.82424396,34.84790494,893.714432,OK,26.48382075,26.55202452,49.590272,0.055487827229999995,1.312438715
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-fealnx_true-unreach-call.cil.i,OK,101.2303275,101.27998649999999,1742.1312,OK,76.73390025,76.79587599,48.693248,0.02795039088,1.318820642
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-hp-hp100_true-unreach-call.cil.i,OK,13.94486621,13.98388697,555.667456,OK,9.790998404,9.844181703,49.2544,0.08864006605000001,1.420523045
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-igbvf-igbvf_true-unreach-call.cil.i,OK,108.85927029999999,108.90787409999999,2497.732608,OK,84.28646395,84.37591003,78.032896,0.031241493080000002,1.290746068
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-jme_true-unreach-call.cil.i,OK,341.4440013,341.49181269999997,4992.815104,OK,276.34692939999996,276.4160182,66.658304,0.013350845690000002,1.235427002
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-marvell-skge_true-unreach-call.cil.i,OK,1551.753287,1551.8199,31176.998910000002,OK,1051.235954,1051.300168,182.771712,0.00586238953,1.476095931
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-mellanox-mlx5-core-mlx5_core_true-unreach-call.cil.i,OK,434.6477522,434.70007139999996,13111.75475,OK,326.0242997,326.1148275,581.545984,0.044353024819999996,1.332966289
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-micrel-ksz884x_true-unreach-call.cil.i,OK,951.970007,952.0319431,5874.335744,OK,764.0177211,764.0639417,85.13535999999999,0.014492763730000002,1.246010826
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-oki-semi-pch_gbe-pch_gbe_true-unreach-call.cil.i,OK,644.2821275,644.3558061000001,10114.82214,OK,520.3653879999999,520.4158565,211.39456,0.020899483649999998,1.238155598
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-stmicro-stmmac-stmmac_false-unreach-call.cil.i,OK,1386.473046,1386.567976,27497.631739999997,OK,1019.794241,1019.868139,498.22924800000004,0.018118987580000002,1.359556126
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-sun-cassini_true-unreach-call.cil.i,OK,2511.625379,2511.6918570000003,23328.69018,OK,1914.087758,1914.128071,162.193408,0.006952529558,1.312185896
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-tehuti-tehuti_true-unreach-call.cil.i,OK,282.7559347,282.79997000000003,2391.830528,OK,235.171855,235.2120545,72.855552,0.03046016478,1.2023192040000001
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-team-team_true-unreach-call.cil.i,OK,98.32658409,98.37594546,2597.261312,OK,73.54675634,73.63990986,113.610752,0.04374251889,1.335905294
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-usb-asix_true-unreach-call.cil.i,OK,213.12584750000002,213.16780740000002,6869.848064,OK,157.9337385,158.04395459999998,131.05971200000002,0.019077527009999998,1.348788114
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-usb-kaweth_false-unreach-call.cil.i,OK,134.0532847,134.0959587,4505.313279999999,OK,102.646047,102.72401529999999,196.685824,0.043656414500000004,1.305400284
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-usb-pegasus_true-unreach-call.cil.i,OK,72.61067399,72.64796428,1871.425536,OK,56.39107713,56.47587003,100.278272,0.05358389638,1.286354052
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wan-lmc-lmc_true-unreach-call.cil.i,OK,2031.1124579999998,2031.2090190000001,15133.03245,OK,1386.779978,1386.9722279999999,103.043072,0.00680914895,1.464491486
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-orinoco-orinoco_usb_false-unreach-call.cil.i,OK,133.96687859999997,134.027971,4931.608576,OK,100.86106190000001,101.03182220000001,98.316288,0.019935947160000002,1.326591643
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-rt2x00-rt2500usb_true-unreach-call.cil.i,OK,106.8147587,106.85983130000001,4757.905408,OK,78.4435462,78.51585845,106.66803200000001,0.02241911574,1.36099679
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__fs-autofs4-autofs4_true-unreach-call.cil.i,OK,364.6293847,364.6719703,11708.15795,OK,276.9257312,276.980494,194.863104,0.01664336139,1.316598021
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-alloc-spinlock__fs-nfs-nfs_layout_nfsv41_files_true-unreach-call.cil.i,OK,431.65323279999996,431.70387689999995,7326.285824,OK,320.48902569999996,320.5560366,130.449408,0.01780566731,1.34673451
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-drivers-clk1__drivers-media-usb-tm6000-tm6000_true-unreach-call.cil.i,OK,740.9702817000001,741.0280203,25579.08173,OK,551.0321004,551.0961549,201.228288,0.007866908208,1.344643786
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-intel-igbvf-igbvf_true-unreach-call.cil.i,OK,87.50569391,87.61592738,2089.4269440000003,OK,66.38689375,66.43596366,58.126336,0.027819271769999997,1.318802687
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-wireless-rtlwifi-rtl8192se-rtl8192se_true-unreach-call.cil.i,OK,100.9365657,100.98380159999999,2575.6426239999996,OK,75.46739346,75.5080607,153.76793600000002,0.05970080421,1.33739101
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-pci-cx88-cx8800_true-unreach-call.cil.i,OK,220.53925159999997,220.58414900000002,4692.475904,OK,179.4401375,179.5480072,193.51961599999998,0.04124040697,1.228552477
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-platform-vsp1-vsp1_true-unreach-call.cil.i,OK,412.54319169999997,412.7158793,3595.395072,OK,364.9283333,365.0040043,139.554816,0.03881487659,1.130716032
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-radio-radio-wl1273_true-unreach-call.cil.i,OK,146.43989219999997,146.52807380000002,6192.922624,OK,107.90638500000001,107.96797600000001,254.173184,0.04104252538,1.357143843
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-radio-wl128x-fm_drv_true-unreach-call.cil.i,OK,416.60985469999997,416.736042,16279.84691,OK,312.4585285,312.7797865,116.707328,0.0071688222030000005,1.332362448
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-rc-imon_true-unreach-call.cil.i,OK,77.17927747,77.21995878,2231.54176,OK,59.42639068,59.47602728,186.568704,0.08360529359,1.298337537
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-au0828-au0828_true-unreach-call.cil.i,OK,301.5296209,301.5840113,7972.134912,OK,224.5744945,224.9600083,278.986752,0.03499523717,1.340611665
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-em28xx-em28xx_true-unreach-call.cil.i,OK,153.2267267,153.2702878,4448.100352,OK,122.90399209999998,122.8040676,461.774848,0.1038139456,1.248088038
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-pwc-pwc_true-unreach-call.cil.i,OK,3590.613075,3590.6890000000003,26722.189309999998,OK,3390.287904,3390.356022,604.893184,0.022636363250000003,1.059089068
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-stk1160-stk1160_true-unreach-call.cil.i,OK,71.80824543,71.88402077,2155.077632,OK,50.32253343,50.36420648,109.17068799999998,0.050657427080000005,1.427283895
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-can-mcp251x_true-unreach-call.cil.i,OK,26.80088526,26.8639941,1010.122752,OK,18.48068927,18.53208636,38.395903999999994,0.038011126789999995,1.449593617
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-icplus-ipg_true-unreach-call.cil.i,OK,115.2881533,115.37993270000001,1384.157184,OK,92.3113864,92.6801233,45.801472,0.03308979105,1.244926405
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-intel-igbvf-igbvf_true-unreach-call.cil.i,OK,87.40956754,87.45187688,2101.4528,OK,66.55136141,66.65201306,58.232831999999995,0.027710749439999998,1.312066551
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-micrel-ks8851_true-unreach-call.cil.i,OK,120.4786795,120.5159361,1392.267264,OK,100.7085439,100.76397879999999,92.4672,0.06641483456,1.196022007
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-sun-cassini_true-unreach-call.cil.i,OK,3347.437203,3347.4959879999997,25377.21446,OK,2728.556533,2728.6399760000004,196.72268799999998,0.007751941738,1.226800171
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-sun-niu_true-unreach-call.cil.i,OK,2907.941077,2908.007845,29137.1049,OK,2463.3477550000002,2463.420002,199.323648,0.0068408872019999995,1.18047586
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-via-via-rhine_true-unreach-call.cil.i,OK,127.88161140000001,128.0837601,2998.837248,OK,103.5825132,103.6278397,99.049472,0.03302929229,1.2359975890000001
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-netconsole_true-unreach-call.cil.i,OK,24.76924873,24.85179128,1036.92288,OK,17.64592822,17.704047699999997,57.913343999999995,0.055851158379999995,1.403734993
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-wireless-prism54-prism54_true-unreach-call.cil.i,OK,650.1225253,650.1919014,5639.471104,OK,549.8951956000001,549.9745951,239.70201600000001,0.042504343330000006,1.182221701
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-wireless-rt2x00-rt2500usb_true-unreach-call.cil.i,OK,94.31729119,94.38428634,4475.613184000001,OK,67.35139087,67.39987667,205.160448,0.045839629019999995,1.4003628940000001
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-wireless-rtlwifi-rtl8192se-rtl8192se_true-unreach-call.cil.i,OK,94.43720131,94.49205014,2626.359296,OK,78.28133604,78.51994673,159.842304,0.060860790920000005,1.203414598
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-mutex__fs-autofs4-autofs4_true-unreach-call.cil.i,OK,297.6364635,297.6960795,9232.388095999999,OK,252.10640069999997,252.175977,496.943104,0.05382606307999999,1.180509274
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-dvb-core-dvb-core_true-unreach-call.cil.i,OK,578.801454,578.939869,13068.47232,OK,455.72326460000005,455.78792999999996,563.3146879999999,0.0431048614,1.2701957
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-pci-ngene-ngene_true-unreach-call.cil.i,OK,701.5781571,701.6319877999999,4426.821632,OK,512.7028437,512.7810938,189.702144,0.04285289984,1.368287552
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-platform-marvell-ccic-cafe_ccic_true-unreach-call.cil.i,OK,56.71333681,56.77596278,2029.023232,OK,44.22633125,44.31588483,99.16416,0.04887285588,1.2811650490000002
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-platform-sh_vou_true-unreach-call.cil.i,OK,48.27778091,48.34388351,1739.710464,OK,36.40328706,36.46795389,65.069056,0.03740223293,1.325653851
SVC/ldv-linux-3.14/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-platform-soc_camera-sh_mobile_ceu_camera_true-unreach-call.cil.i,OK,64.1477614,64.18403591,2809.688064,OK,47.07145816,47.47180994,93.80659200000001,0.033386835069999996,1.352045266
